STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,"CRIMINAL
CASES",AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,"GENERAL
VOTES","POSTAL
VOTES","TOTAL
VOTES","OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS
Punjab,FARIDKOT,NOTA,0,NOTA,,,,,,,,,19053,193,19246,1.248142799,1.973458895,1541971
Uttar Pradesh,FARRUKHABAD,Mukesh Rajput,1,BJP,Lotus,MALE,0,50,GENERAL,Graduate,"Rs 7,49,64,501
 ~ 7 Crore+","Rs 3,88,246
 ~ 3 Lacs+",567930,1950,569880,33.35391567,56.80389856,1708585
Uttar Pradesh,FARRUKHABAD,Manoj Agarwal,0,BSP,Elephant,MALE,2,54,GENERAL,Graduate,"Rs 54,78,43,588
 ~ 54 Crore+","Rs 17,41,06,490
 ~ 17 Crore+",347714,464,348178,20.37814917,34.70532006,1708585
Uttar Pradesh,FARRUKHABAD,Salman Khurshid,0,INC,Hand,MALE,1,66,GENERAL,Post Graduate,"Rs 38,42,80,845
 ~ 38 Crore+","Rs 0
 ~",55143,115,55258,3.23413819,5.507948738,1708585
Punjab,FATEHGARH SAHIB,AMAR SINGH,1,INC,Hand,MALE,0,65,SC,Post Graduate,"Rs 3,28,08,836
 ~ 3 Crore+","Rs 0
 ~",410723,928,411651,27.39115594,41.70049262,1502861
Punjab,FATEHGARH SAHIB,DARBARA SINGH GURU,0,SAD,Scales,MALE,1,66,SC,Post Graduate,"Rs 4,09,31,745
 ~ 4 Crore+","Rs 2,10,54,000
 ~ 2 Crore+",316999,754,317753,21.14320619,32.18856904,1502861
Punjab,FATEHGARH SAHIB,MANWINDER SINGH GIASPURA,0,LIP,Letter Box,MALE,0,44,SC,Post Graduate,"Rs 76,89,077
 ~ 76 Lacs+","Rs 44,79,598
 ~ 44 Lacs+",142072,202,142274,9.466876844,14.41244133,1502861
Punjab,FATEHGARH SAHIB,BANDEEP SINGH,0,AAP,Broom,MALE,0,35,SC,12th Pass,"Rs 50,69,771
 ~ 50 Lacs+","Rs 0
 ~",62553,328,62881,4.18408622,6.369882927,1502861
Punjab,FATEHGARH SAHIB,NOTA,0,NOTA,,,,,,,,,12985,60,13045,0.86801108,1.321466306,1502861
Uttar Pradesh,FATEHPUR,NIRANJAN JYOTI,1,BJP,Lotus,FEMALE,0,52,GENERAL,12th Pass,"Rs 1,06,67,372
 ~ 1 Crore+","Rs 9,10,148
 ~ 9 Lacs+",563715,2325,566040,30.77455048,54.1930073,1839312
Uttar Pradesh,FATEHPUR,SUKHDEV PRASAD VERMA,0,BSP,Elephant,MALE,0,62,GENERAL,8th Pass,"Rs 7,45,44,921
 ~ 7 Crore+","Rs 45,00,729
 ~ 45 Lacs+",366167,1668,367835,19.99851031,35.21674235,1839312
Uttar Pradesh,FATEHPUR,RAKESH SACHAN,0,INC,Hand,MALE,8,63,GENERAL,Post Graduate,"Rs 35,06,70,770
 ~ 35 Crore+","Rs 6,77,94,880
 ~ 6 Crore+",65738,339,66077,3.592484581,6.326251401,1839312
Uttar Pradesh,FATEHPUR,NOTA,0,NOTA,,,,,,,,,14640,52,14692,0.798776934,1.406620845,1839312
Uttar Pradesh,FATEHPUR SIKRI,RAJKUMAR CHAHAR,1,BJP,Lotus,MALE,3,52,GENERAL,Graduate,"Rs 1,48,54,247
 ~ 1 Crore+","Rs 3,56,404
 ~ 3 Lacs+",662794,4353,667147,38.81386077,64.24388036,1718837
Uttar Pradesh,FATEHPUR SIKRI,RAJ BABBAR,0,INC,Hand,MALE,4,68,GENERAL,Graduate,"Rs 18,28,61,705
 ~ 18 Crore+","Rs 1,22,94,927
 ~ 1 Crore+",170889,1193,172082,10.01153687,16.57088381,1718837
Uttar Pradesh,FATEHPUR SIKRI,SHREEBHAGWAN SHARMA,0,BSP,Elephant,MALE,6,44,GENERAL,10th Pass,"Rs 1,37,18,806
 ~ 1 Crore+","Rs 0
 ~",167517,526,168043,9.776552401,16.18194249,1718837
Uttar Pradesh,FATEHPUR SIKRI,NOTA,0,NOTA,,,,,,,,,10664,28,10692,0.622048513,1.029601525,1718837
Uttar Pradesh,FIROZABAD,Dr. Chandra Sen Jadon,1,BJP,Lotus,MALE,0,68,GENERAL,Graduate Professional,"Rs 4,28,72,395
 ~ 4 Crore+","Rs 0
 ~",494050,1769,495819,27.69149572,46.0552642,1790510
Uttar Pradesh,FIROZABAD,Akshay Yadav,0,SP,Bicycle,MALE,0,32,GENERAL,Graduate Professional,"Rs 32,11,57,801
 ~ 32 Crore+","Rs 5,03,58,593
 ~ 5 Crore+",465686,1352,467038,26.0840766,43.38187621,1790510
Uttar Pradesh,FIROZABAD,Shivpal Singh Yadav,0,PSPL,Key,MALE,0,64,GENERAL,Graduate Professional,"Rs 9,98,33,148
 ~ 9 Crore+","Rs 1,29,18,796
 ~ 1 Crore+",91651,218,91869,5.130884497,8.533458917,1790510
Punjab,FIROZPUR,SUKHBIR SINGH BADAL,1,SAD,Scales,MALE,4,56,GENERAL,Post Graduate,"Rs 2,17,99,19,870
 ~ 217 Crore+","Rs 95,48,52,600
 ~ 95 Crore+",631100,2327,633427,39.1386285,54.00975954,1618419
Punjab,FIROZPUR,SHER SINGH GHUBAYA,0,INC,Hand,MALE,0,56,SC,10th Pass,"Rs 8,58,22,451
 ~ 8 Crore+","Rs 1,13,50,390
 ~ 1 Crore+",432964,1613,434577,26.85194625,37.05462393,1618419
Punjab,FIROZPUR,HARJINDER SINGH KAKA SRAN,0,AAP,Broom,MALE,0,49,GENERAL,Graduate,"Rs 61,22,270
 ~ 61 Lacs+","Rs 2,00,000
 ~ 2 Lacs+",31240,632,31872,1.969329327,2.717596591,1618419
Punjab,FIROZPUR,HANS RAJ GOLDEN,0,CPI(M),Ears of Corn And Sickle,MALE,2,54,GENERAL,12th Pass,"Rs 28,50,000
 ~ 28 Lacs+","Rs 0
 ~",25967,161,26128,1.614415056,2.227828933,1618419
Punjab,FIROZPUR,NOTA,0,NOTA,,,,,,,,,14436,455,14891,0.920095476,1.26969537,1618419
Maharashtra,GADCHIROLI-CHIMUR,ASHOK MAHADEORAO NETE,1,BJP,Lotus,MALE,0,55,ST,12th Pass,"Rs 5,01,36,369
 ~ 5 Crore+","Rs 1,56,82,840
 ~ 1 Crore+",517722,2246,519968,32.88093964,45.46231904,1581366
Maharashtra,GADCHIROLI-CHIMUR,Dr. NAMDEO DALLUJI USENDI,0,INC,Hand,MALE,0,48,ST,Post Graduate,"Rs 1,62,11,186
 ~ 1 Crore+","Rs 21,53,155
 ~ 21 Lacs+",440386,2056,442442,27.97846925,38.68399471,1581366
Maharashtra,GADCHIROLI-CHIMUR,Dr. RAMESHKUMAR BABURAOJI GAJBE,0,VBA,Cup & Saucer,MALE,0,66,ST,Post Graduate,"Rs 1,07,09,012
 ~ 1 Crore+","Rs 6,00,000
 ~ 6 Lacs+",110736,732,111468,7.048842583,9.745972403,1581366
Maharashtra,GADCHIROLI-CHIMUR,HARICHANDRA NAGOJI MANGAM,0,BSP,Elephant,MALE,0,44,ST,12th Pass,"Rs 50,10,301
 ~ 50 Lacs+","Rs 0
 ~",28006,98,28104,1.777197689,2.457214702,1581366
Maharashtra,GADCHIROLI-CHIMUR,NOTA,0,NOTA,,,,,,,,,24418,181,24599,1.555553869,2.150762328,1581366
Maharashtra,GADCHIROLI-CHIMUR,DEORAO MONBA NANNAWARE,0,APoI,Coat,MALE,0,59,ST,Graduate Professional,"Rs 48,92,338
 ~ 48 Lacs+","Rs 5,50,000
 ~ 5 Lacs+",16090,27,16117,1.01918215,1.409156325,1581366
Gujarat,GANDHINAGAR,AMIT SHAH,1,BJP,Lotus,MALE,4,54,GENERAL,12th Pass,"Rs 40,32,75,307
 ~ 40 Crore+","Rs 47,69,587
 ~ 47 Lacs+",889925,4699,894624,45.97784324,69.5758213,1945772
Gujarat,GANDHINAGAR,Dr. C. J. CHAVDA,0,INC,Hand,MALE,0,61,GENERAL,Graduate Professional,"Rs 12,04,68,223
 ~ 12 Crore+","Rs 1,92,23,728
 ~ 1 Crore+",334082,3528,337610,17.35095376,26.25627418,1945772
Gujarat,GANDHINAGAR,NOTA,0,NOTA,,,,,,,,,13984,230,14214,0.730506966,1.105437283,1945772
Rajasthan,GANGANAGAR,NIHAL CHAND,1,BJP,Lotus,MALE,0,48,SC,Graduate,"Rs 2,10,14,362
 ~ 2 Crore+","Rs 36,31,287
 ~ 36 Lacs+",892744,4433,897177,46.16328597,61.74291249,1943486
Rajasthan,GANGANAGAR,BHARAT RAM MEGHWAL,0,INC,Hand,MALE,0,63,SC,Graduate,"Rs 87,01,890
 ~ 87 Lacs+","Rs 44,70,443
 ~ 44 Lacs+",487597,2602,490199,25.2226669,33.73505335,1943486
Rajasthan,GANGANAGAR,RAVTARAM,0,CPI(M),Ears of Corn And Sickle,MALE,0,74,SC,Literate,"Rs 82,82,084
 ~ 82 Lacs+","Rs 0
 ~",18293,16,18309,0.942070074,1.260008878,1943486
Rajasthan,GANGANAGAR,NOTA,0,NOTA,,,,,,,,,15420,123,15543,0.799748493,1.069655251,1943486
Uttarakhand,GARHWAL,Tirath Singh Rawat,1,BJP,Lotus,MALE,0,55,GENERAL,Post Graduate,"Rs 1,50,32,657
 ~ 1 Crore+","Rs 35,00,000
 ~ 35 Lacs+",487613,19367,506980,37.39353118,67.77608145,1355796
Uttarakhand,GARHWAL,Manish Khanduri,0,INC,Hand,MALE,0,50,GENERAL,Post Graduate,"Rs 7,94,62,193
 ~ 7 Crore+","Rs 55,60,112
 ~ 55 Lacs+",202610,1701,204311,15.06944998,27.31350147,1355796
Uttarakhand,GARHWAL,NOTA,0,NOTA,,,,,,,,,12181,95,12276,0.905445952,1.641128202,1355796
Assam,GAUHATI,QUEEN OJA,1,BJP,Lotus,FEMALE,0,67,GENERAL,Graduate,"Rs 63,02,19,570
 ~ 63 Crore+","Rs 3,40,34,178
 ~ 3 Crore+",1007156,1780,1008936,46.25348241,57.19753961,2181319
Assam,GAUHATI,BOBBEETA SHARMA,0,INC,Hand,FEMALE,0,52,GENERAL,Post Graduate,"Rs 16,23,99,812
 ~ 16 Crore+","Rs 1,75,91,733
 ~ 1 Crore+",662776,554,663330,30.40958246,37.60480739,2181319
Assam,GAUHATI,UPAMANYU HAZARIKA,0,IND,Auto- Rickshaw,MALE,0,53,GENERAL,Graduate Professional,"Rs 6,45,30,377
 ~ 6 Crore+","Rs 26,02,358
 ~ 26 Lacs+",21114,79,21193,0.97156812,1.201451288,2181319
Uttar Pradesh,GAUTAM BUDDHA NAGAR,Dr. MAHESH SHARMA,1,BJP,Lotus,MALE,0,59,GENERAL,Graduate Professional,"Rs 47,87,59,568
 ~ 47 Crore+","Rs 4,38,63,749
 ~ 4 Crore+",828164,2648,830812,36.07583284,59.63588754,2302960
Uttar Pradesh,GAUTAM BUDDHA NAGAR,SATVEER,0,BSP,Elephant,MALE,1,42,GENERAL,8th Pass,"Rs 5,35,81,678
 ~ 5 Crore+","Rs 70,70,674
 ~ 70 Lacs+",493421,469,493890,21.44587835,35.45154439,2302960
Uttar Pradesh,GAUTAM BUDDHA NAGAR,Dr. ARVIND KUMAR SINGH,0,INC,Hand,MALE,0,30,GENERAL,Doctorate,"Rs 9,96,90,439
 ~ 9 Crore+","Rs 3,53,29,571
 ~ 3 Crore+",41960,117,42077,1.827083406,3.020297299,2302960
Bihar,GAYA (SC),Vijay Kumar,1,JD(U),Arrow,MALE,3,55,SC,12th Pass,"Rs 1,27,66,141
 ~ 1 Crore+","Rs 31,48,932
 ~ 31 Lacs+",465748,1259,467007,27.39693159,48.76573376,1704596
Bihar,GAYA (SC),Jitan Ram Manjhi,0,HAMS,Telephone,MALE,3,73,SC,Graduate,"Rs 35,94,156
 ~ 35 Lacs+","Rs 61,622
 ~ 61 Thou+",313984,597,314581,18.45487142,32.84912923,1704596
Bihar,GAYA (SC),NOTA,0,NOTA,,,,,,,,,29988,42,30030,1.761707759,3.135788082,1704596
Bihar,GAYA (SC),Vijay Kumar Chaudhary,0,JDR,Dolli,MALE,0,49,SC,Post Graduate,"Rs 45,45,813
 ~ 45 Lacs+","Rs 5,59,100
 ~ 5 Lacs+",23448,14,23462,1.376396519,2.449945387,1704596
Bihar,GAYA (SC),Sheo Shankar,0,APoI,Coat,MALE,1,61,SC,Post Graduate,"Rs 40,80,034
 ~ 40 Lacs+","Rs 0
 ~",20459,5,20464,1.200519067,2.136888688,1704596
Bihar,GAYA (SC),Dayanand Rajwanshi,0,MOSP,Walking Stick,MALE,0,27,SC,Post Graduate,"Rs 4,14,000
 ~ 4 Lacs+","Rs 0
 ~",14552,1,14553,0.853750683,1.519651147,1704596
Bihar,GAYA (SC),Rakesh Chaudhari,0,MADP,Auto- Rickshaw,MALE,0,46,SC,12th Pass,"Rs 35,34,000
 ~ 35 Lacs+","Rs 2,18,000
 ~ 2 Lacs+",14528,4,14532,0.85251872,1.517458289,1704596
Bihar,GAYA (SC),Dilip Kumar,0,BSP,Elephant,MALE,0,48,SC,Graduate,"Rs 18,22,000
 ~ 18 Lacs+","Rs 1,66,454
 ~ 1 Lacs+",12953,78,13031,0.764462664,1.360721096,1704596
Bihar,GAYA (SC),Rajesh Kumar Paswan,0,AJPR,Camera,MALE,0,38,SC,10th Pass,"Rs 9,86,000
 ~ 9 Lacs+","Rs 5,00,000
 ~ 5 Lacs+",11653,18,11671,0.684678364,1.218707383,1704596
Bihar,GAYA (SC),Prakash Chandra,0,PMP,Batsman,MALE,0,53,SC,Graduate,"Rs 81,91,437
 ~ 81 Lacs+","Rs 38,40,400
 ~ 38 Lacs+",11161,4,11165,0.654993911,1.165869928,1704596
Bihar,GAYA (SC),Umesh Rajak,0,PPID,Table,MALE,0,49,SC,Graduate Professional,"Rs 1,35,315
 ~ 1 Lacs+","Rs 0
 ~",10391,7,10398,0.609997912,1.085778371,1704596
Bihar,GAYA (SC),Sunil Paswan,0,BBMP,Envelope,MALE,0,52,SC,10th Pass,"Rs 16,94,622
 ~ 16 Lacs+","Rs 0
 ~",9886,8,9894,0.580430788,1.03314976,1704596
West Bengal,GHATAL,ADHIKARI DEEPAK (DEV),1,AITC,Flowers and Grass,MALE,0,36,GENERAL,Others,"Rs 31,73,20,579
 ~ 31 Crore+","Rs 78,79,681
 ~ 78 Lacs+",717407,552,717959,39.88656679,48.20658574,1800002
West Bengal,GHATAL,BHARATI GHOSH,0,BJP,Lotus,FEMALE,11,56,GENERAL,Post Graduate,"Rs 18,01,38,687
 ~ 18 Crore+","Rs 73,39,380
 ~ 73 Lacs+",608523,1463,609986,33.88807346,40.95685466,1800002
West Bengal,GHATAL,TAPAN GANGULI,0,CPI(M),Ears of Corn And Sickle,MALE,0,63,GENERAL,12th Pass,"Rs 27,54,951
 ~ 27 Lacs+","Rs 0
 ~",96943,117,97060,5.392216231,6.516989428,1800002
West Bengal,GHATAL,KHANDAKAR MD. SAIFULLAH (SAIFUL),0,INC,Hand,MALE,0,33,GENERAL,Post Graduate,"Rs 1,14,46,716
 ~ 1 Crore+","Rs 0
 ~",32793,46,32839,1.824386862,2.204939376,1800002
Uttar Pradesh,GHAZIABAD,Vijay Kumar Singh,1,BJP,Lotus,MALE,2,67,GENERAL,Doctorate,"Rs 5,65,45,702
 ~ 5 Crore+","Rs 0
 ~",942576,1927,944503,34.6101361,61.93068375,2728978
Uttar Pradesh,GHAZIABAD,Suresh Bansal,0,SP,Bicycle,MALE,0,76,GENERAL,Post Graduate,"Rs 13,85,22,059
 ~ 13 Crore+","Rs 1,73,00,000
 ~ 1 Crore+",442615,388,443003,16.2332932,29.04752944,2728978
Uttar Pradesh,GHAZIABAD,Dolly Sharma,0,INC,Hand,FEMALE,0,34,GENERAL,Post Graduate,"Rs 2,10,01,366
 ~ 2 Crore+","Rs 0
 ~",111730,214,111944,4.102048459,7.340123284,2728978
Uttar Pradesh,GHAZIPUR,AFZAL ANSARI,1,BSP,Elephant,MALE,5,65,GENERAL,Post Graduate,"Rs 13,79,38,756
 ~ 13 Crore+","Rs 0
 ~",564144,1938,566082,30.09350494,51.11363733,1881077
Uttar Pradesh,GHAZIPUR,MANOJ SINHA,0,BJP,Lotus,MALE,0,59,GENERAL,Graduate Professional,"Rs 4,52,85,263
 ~ 4 Crore+","Rs 61,16,500
 ~ 61 Lacs+",443188,3502,446690,23.74650267,40.3332921,1881077
Uttar Pradesh,GHAZIPUR,RAMJI,0,SBSP,Walking Stick,MALE,0,59,GENERAL,Graduate,"Rs 1,82,57,859
 ~ 1 Crore+","Rs 3,07,100
 ~ 3 Lacs+",33868,9,33877,1.800936378,3.058879618,1881077
Uttar Pradesh,GHAZIPUR,AJIT PRATAP KUSHAWAHA,0,INC,Hand,MALE,1,46,GENERAL,Graduate Professional,"Rs 1,57,33,302
 ~ 1 Crore+","Rs 68,07,639
 ~ 68 Lacs+",19656,178,19834,1.054395966,1.790885212,1881077
Uttar Pradesh,GHOSI,ATUL KUMAR SINGH,1,BSP,Elephant,MALE,13,36,GENERAL,Graduate,"Rs 6,65,36,025
 ~ 6 Crore+","Rs 34,54,591
 ~ 34 Lacs+",572459,1370,573829,28.81172454,50.27061359,1991651
Uttar Pradesh,GHOSI,HARINARAYAN,0,BJP,Lotus,MALE,0,78,GENERAL,Literate,"Rs 3,43,41,628
 ~ 3 Crore+","Rs 28,00,000
 ~ 28 Lacs+",449212,2049,451261,22.65763429,39.53297473,1991651
Uttar Pradesh,GHOSI,MAHENDRA,0,SBSP,Walking Stick,MALE,0,53,GENERAL,10th Pass,"Rs 1,06,13,500
 ~ 1 Crore+","Rs 0
 ~",39842,18,39860,2.001354655,3.491957809,1991651
Uttar Pradesh,GHOSI,BALKRISHNA,0,INC,Hand,MALE,2,70,GENERAL,Post Graduate,"Rs 1,11,58,421
 ~ 1 Crore+","Rs 6,73,100
 ~ 6 Lacs+",23695,117,23812,1.195590995,2.086063707,1991651
Uttar Pradesh,GHOSI,ATUL KUMAR SINGH,0,CPI(M),Ears of Corn And Sickle,MALE,0,64,GENERAL,Graduate Professional,"Rs 1,04,11,346
 ~ 1 Crore+","Rs 74,745
 ~ 74 Thou+",14622,22,14644,0.735269382,1.28289589,1991651
Jharkhand,GIRIDIH,Chandra Prakash Choudhary,1,AJSUP,Banana,MALE,2,50,GENERAL,Graduate,"Rs 1,34,56,889
 ~ 1 Crore+","Rs 13,30,000
 ~ 13 Lacs+",646864,1413,648277,39.30349767,58.55335653,1649413
Jharkhand,GIRIDIH,Jagarnath Mahto,0,JMM,Bow & Arrow,MALE,3,52,GENERAL,10th Pass,"Rs 1,95,70,591
 ~ 1 Crore+","Rs 81,56,343
 ~ 81 Lacs+",398268,1662,399930,24.2468078,36.12228087,1649413
Jharkhand,GIRIDIH,NOTA,0,NOTA,,,,,,,,,19669,39,19708,1.194849319,1.780056288,1649413
Jharkhand,GODDA,Nishikant Dubey,1,BJP,Lotus,MALE,4,47,GENERAL,Doctorate,"Rs 46,27,57,500
 ~ 46 Crore+","Rs 0
 ~",635383,2227,637610,37.14018101,53.3858364,1716766
Jharkhand,GODDA,Pradeep Yadav,0,JVM,Comb,MALE,13,53,GENERAL,Graduate,"Rs 1,41,97,149
 ~ 1 Crore+","Rs 0
 ~",450677,2706,453383,26.40913205,37.96087054,1716766
Jharkhand,GODDA,NOTA,0,NOTA,,,,,,,,,18650,33,18683,1.088267126,1.564290995,1716766
Jharkhand,GODDA,Zaffar Obaid,0,BSP,Elephant,MALE,0,46,GENERAL,Doctorate,"Rs 8,73,613
 ~ 8 Lacs+","Rs 0
 ~",17531,52,17583,1.024193163,1.47219015,1716766
Jharkhand,GODDA,K. Rangaiah,0,IND,Hand Cart,MALE,0,82,GENERAL,Post Graduate,"Rs 6,80,000
 ~ 6 Lacs+","Rs 0
 ~",16453,3,16456,0.958546476,1.377828647,1716766
Jharkhand,GODDA,Birendra Kumar,0,IND,Auto- Rickshaw,MALE,1,36,GENERAL,Post Graduate,"Rs 4,10,031
 ~ 4 Lacs+","Rs 0
 ~",13610,3,13613,0.792944408,1.139789826,1716766
Uttar Pradesh,GONDA,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,1,BJP,Lotus,MALE,0,53,GENERAL,Post Graduate,"Rs 23,27,35,285
 ~ 23 Crore+","Rs 2,32,01,603
 ~ 2 Crore+",507276,914,508190,28.70727717,54.99159744,1770248
Uttar Pradesh,GONDA,VINOD KUMAR ALIAS PANDIT SINGH,0,SP,Bicycle,MALE,4,52,GENERAL,12th Pass,"Rs 2,60,80,396
 ~ 2 Crore+","Rs 35,00,000
 ~ 35 Lacs+",341179,651,341830,19.30972384,36.9896648,1770248
Uttar Pradesh,GONDA,SMT KRISHNA PATEL,0,INC,Hand,FEMALE,0,62,GENERAL,12th Pass,"Rs 15,75,85,039
 ~ 15 Crore+","Rs 5,05,20,999
 ~ 5 Crore+",25646,40,25686,1.450983139,2.779500131,1770248
Bihar,GOPALGANJ (SC),DR. ALOK KUMAR SUMAN,1,JD(U),Arrow,MALE,0,61,SC,Post Graduate,"Rs 3,27,39,903
 ~ 3 Crore+","Rs 35,76,376
 ~ 35 Lacs+",562424,5726,568150,30.88587529,55.3722214,1839514
Bihar,GOPALGANJ (SC),SURENDRA RAM,0,RJD,Hurricane Lamp,MALE,1,41,SC,Graduate,"Rs 81,95,606
 ~ 81 Lacs+","Rs 21,600
 ~ 21 Thou+",278606,3110,281716,15.31469725,27.45620122,1839514
Bihar,GOPALGANJ (SC),NOTA,0,NOTA,,,,,,,,,51565,95,51660,2.808350466,5.034812915,1839514
Bihar,GOPALGANJ (SC),KUNAL KISHOR VIVEK,0,BSP,Elephant,MALE,0,29,SC,Post Graduate,"Rs 2,00,000
 ~ 2 Lacs+","Rs 0
 ~",35690,326,36016,1.957908448,3.510139797,1839514
Bihar,GOPALGANJ (SC),DINANATH MANJHI,0,IND,Cauliflower,MALE,0,40,SC,Graduate,"Rs 69,59,365
 ~ 69 Lacs+","Rs 0
 ~",15550,50,15600,0.848050083,1.520384852,1839514
Bihar,GOPALGANJ (SC),SURENDRA RAM,0,IND,Air Conditioner,MALE,3,46,SC,Literate,"Rs 40,69,000
 ~ 40 Lacs+","Rs 50,000
 ~ 50 Thou+",13791,16,13807,0.750578685,1.345638055,1839514
Bihar,GOPALGANJ (SC),DILIP KUMAR MANJHI,0,IND,Helicopter,MALE,0,44,SC,Graduate,"Rs 1,10,19,000
 ~ 1 Crore+","Rs 0
 ~",12766,7,12773,0.694368186,1.244863828,1839514
Uttar Pradesh,GORAKHPUR,Ravindra Shyamnarayan Shukla alias Ravi Kishan,1,BJP,Lotus,MALE,0,51,GENERAL,12th Pass,"Rs 20,84,94,688
 ~ 20 Crore+","Rs 1,77,11,043
 ~ 1 Crore+",715010,2112,717122,36.19640046,60.52045488,1981197
Uttar Pradesh,GORAKHPUR,Rambhual Nishad,0,SP,Bicycle,MALE,7,58,GENERAL,Graduate,"Rs 3,97,17,782
 ~ 3 Crore+","Rs 21,00,000
 ~ 21 Lacs+",414340,1118,415458,20.97004992,35.06196595,1981197
Uttar Pradesh,GORAKHPUR,Madhusudan Tripathi,0,INC,Hand,MALE,1,64,GENERAL,Graduate Professional,"Rs 5,76,60,121
 ~ 5 Crore+","Rs 26,38,815
 ~ 26 Lacs+",22855,117,22972,1.159501049,1.938688103,1981197
Karnataka,GULBARGA,DR. UMESH G JADHAV,1,BJP,Lotus,MALE,0,60,SC,Post Graduate,"Rs 3,74,90,597
 ~ 3 Crore+","Rs 0
 ~",617692,2500,620192,31.87394161,52.09635514,1945765
Karnataka,GULBARGA,MALLIKARJUN KHARGE,0,INC,Hand,MALE,0,77,SC,Graduate Professional,"Rs 15,77,22,896
 ~ 15 Crore+","Rs 31,22,000
 ~ 31 Lacs+",523552,1188,524740,26.96831323,44.07835218,1945765
Madhya Pradesh,GUNA,"KRISHNA PAL SINGH ""Dr. K. P. YADAV""",1,BJP,Lotus,MALE,0,43,GENERAL,Graduate Professional,"Rs 1,62,66,408
 ~ 1 Crore+","Rs 4,94,053
 ~ 4 Lacs+",610855,3194,614049,36.64380292,52.09513475,1675724
Madhya Pradesh,GUNA,JYOTIRADITYA M. SCINDIA,0,INC,Hand,MALE,0,48,GENERAL,Post Graduate,"Rs 3,74,56,18,745
 ~ 374 Crore+","Rs 29,00,000
 ~ 29 Lacs+",486105,2395,488500,29.15157866,41.44371757,1675724
Madhya Pradesh,GUNA,DHAKAD LOKENDRA SINGH RAJPOOT,0,BSP,Elephant,MALE,3,41,GENERAL,Post Graduate,"Rs 12,82,73,308
 ~ 12 Crore+","Rs 5,59,70,713
 ~ 5 Crore+",37381,149,37530,2.23962896,3.18399738,1675724
Madhya Pradesh,GUNA,NOTA,0,NOTA,,,,,,,,,12372,31,12403,0.740157687,1.052254716,1675724
Andhra Pradesh,GUNTUR,Jayadev Galla,1,TDP,Bicycle,MALE,0,53,GENERAL,Graduate,"Rs 3,05,14,85,242
 ~ 305 Crore+","Rs 20,34,52,417
 ~ 20 Crore+",586292,1626,587918,34.45937827,43.50027783,1706119
Andhra Pradesh,GUNTUR,Modugula Venugopala Reddy,0,YSRCP,Ceiling Fan,MALE,3,52,GENERAL,Graduate Professional,"Rs 13,74,66,129
 ~ 13 Crore+","Rs 16,75,274
 ~ 16 Lacs+",580840,2873,583713,34.21291246,43.18914827,1706119
Andhra Pradesh,GUNTUR,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),0,JnP,Glass Tumbler,MALE,1,50,GENERAL,10th Pass,"Rs 3,28,76,690
 ~ 3 Crore+","Rs 1,24,82,935
 ~ 1 Crore+",128746,459,129205,7.573035644,9.559927401,1706119
Andhra Pradesh,GUNTUR,Shaik Mastanvali,0,INC,Hand,MALE,1,53,GENERAL,Post Graduate,"Rs 6,28,06,111
 ~ 6 Crore+","Rs 0
 ~",14124,81,14205,0.832591396,1.051033387,1706119
Punjab,GURDASPUR,SUNNY DEOL,1,BJP,Lotus,MALE,0,59,GENERAL,Others,"Rs 87,19,25,679
 ~ 87 Crore+","Rs 53,46,44,785
 ~ 53 Crore+",551177,7542,558719,35.02316829,50.58358819,1595284
Punjab,GURDASPUR,SUNIL JAKHAR,0,INC,Hand,MALE,0,65,GENERAL,Post Graduate,"Rs 25,17,62,701
 ~ 25 Crore+","Rs 0
 ~",474168,2092,476260,29.85424539,43.11816801,1595284
Punjab,GURDASPUR,PETER MASIH,0,AAP,Broom,MALE,0,37,GENERAL,12th Pass,"Rs 27,68,778
 ~ 27 Lacs+","Rs 7,77,377
 ~ 7 Lacs+",27401,343,27744,1.739126074,2.511801229,1595284
Punjab,GURDASPUR,LAL CHAND KATARU CHAK,0,RMPOI,Pot,MALE,0,49,GENERAL,10th Pass,"Rs 4,06,299
 ~ 4 Lacs+","Rs 25,000
 ~ 25 Thou+",15210,64,15274,0.957447075,1.382830593,1595284
Haryana,GURGAON,RAO INDERJIT SINGH,1,BJP,Lotus,MALE,0,69,GENERAL,Graduate Professional,"Rs 42,09,70,754
 ~ 42 Crore+","Rs 3,15,00,000
 ~ 3 Crore+",877241,4305,881546,40.98826072,60.87600243,2150728
Haryana,GURGAON,CAPT. AJAY SINGH,0,INC,Hand,MALE,0,60,GENERAL,Graduate Professional,"Rs 27,48,17,503
 ~ 27 Crore+","Rs 1,06,12,632
 ~ 1 Crore+",494733,557,495290,23.02894648,34.20272481,2150728
Haryana,GURGAON,CHAUDHARY RAIS AHMAD,0,BSP,Elephant,MALE,0,58,GENERAL,Graduate,"Rs 45,93,17,500
 ~ 45 Crore+","Rs 8,40,82,104
 ~ 8 Crore+",26706,50,26756,1.244043877,1.847661178,2150728
